 31383|Laxmipura Post, Dasanpura Hobli|K.G.Srikantapura|562123|Near Bus Stop (Gangondana Halli Colony)|Near Ashwath Katte|Cream Colour Compound|Cream Colour Building|263G, 263B|10891|10892|
 31351|Kithana Halli Post, Dasanpura Hobli|Kithana Halli||Near Kithana Halli Bus Stop|Kithana Halli Panchayath Inside Compound|Cream Colour Building||245E,245K,245B|10911|10912|
 31354|Kadaba Gere Post, Dasanpura Hobli|Kadaba Gere|562123|Near Kadaba Gere Bus Stop|245C Last Bus Stop|GKHPS Kadaba Gere In Side|White Colour Building|245C,245K,245R|10907|10908|
 32560|13th Cross,4th Main Road|Rajendra Nagar|560047|Near Pass Port Bus Stop||White Colour Building||201,G3|30403|30404|
 31346|Kithana Halli Post, Dasanpura Hobli|Kithana Halli|562130|Near Kithana Halli Bus Stop|Behind Sri Mallikarjuna Provision Store|Cream Colour Sheet Building||245E,245K,245B|10921|10922|
 31339|Kithana Halli Post, Dasanpura Hobli|Ravuthana Halli|562130|Near Ravuthana Halli Bus Stop|Next Veterinary Hospital|White Colour Sheet Building||245K,245H,263D|10935|10936|
 31344|Shivan Post, Dasanpura Hobli|Avera Halli|562130|Opp Avera Halli Bus Stop|Ashwath Katte|White Colour Building||245K Last Stop|10937|10938|
 31227|Laxmipura Post, Dasanpura Hobli|Gangondana Halli Colony|562126|Next Mulukattamma Temple|Behind Gangondana Halli Bus Stop|White Colour Building||263G|10889|10890|
 31218|North-1, Laxmipura Post, Dasanpura Hobli|Gangondana Halli|562123|Near Gangondana Halli Bus Stop|Nex To Water Tank|White Colour Building||263D,263B|10885|10886|
 31198|Bapa Village Post, Dasanpura Hobli|Machohalli|560091|Opposite Machohalli Bus Stop|Opposite Ashwath Katte|G.K.H.P.S Machohalli In Side|Cream Colour Building|240, 240 A, 240 B, 240 D, 240 E|10853|10854|
 31200|Magadi Main Road, Vishwaneedam Post|Chikka Gollarahatti|560091|Near Chikka Gollarahatti Bus Stop|Behind Chikka Gollarahatti Milk Dairy|White Colour Compound|Cream Colour Building|242, 242 Q, 242 N, 245, 240|10849|10850|
 31205|Magadi Main Road, Lakshmipura Post, Dasanpura Hobli|Chikka Gollarahatti|562123|Near Chikka Gollarahatti Bus Stop|Behind Sri Vinayaka Wood Works|White Colour Building|Home Style|242, 242 N, 245, 240|10845|10846|
 31187|Laxmipura Post, Dasanpura Hobli|Bylakonehalli|562123|Near Bylakonehalli Bus Stop||White Colour Building||240|10859|10860|
 31189|Magadi Main Road, Bapa Village Post, Dasanpura Hobli|Machohalli Colony|560091|Near Machohalli Bus Stop|Near Ashwath Katte|White Colour Building||240, 240 A, 240 B, 240 D, 240 E|10851|10852|
 31020|Sonde Koppa Post, Dasanpura Hobli|Mallasandra|562130|Near Mallasandra Bu Stop|Near Veera Bhadra Swamy Temple|Cream Colour Compound|Cream Colour Building|245A, 245B, 242TC|10927|10928|
 31047|Shivan Post, Dasanpura Hobli|Kengana Halli|562130|Near Kengana Halli Bus Stop|Behind Shaneshwara Temple|Cream Colour Building|White Colour Compound|245H|10943|10944|
 31009|Kadabagere Post, Dasanpura Hobli|Gidenahalli|562130|Near Gidenahalli Bus Stop||G.K.L.P.S Gidenahalli In Side|White Colour Building|242 N|10875|10876|
 34082|Jalahalli Main Road, Jalahalli Post|Jalahalli|560013|Near Bahubali Bus Stop|Behind Jalahalli Post Office|Pink Colour Compound|Pink Colour Compound|270 C|30577|30578|
 34051|K.S.C.B Quarters, Nandini Layout Post, 1st Phase|Thyagi Nagar|560096|Behind Thyagi Nagar Bus Stop|Behind Water Tank|Pista Colour Building||98 E, 77 A, 79 G|30599|30600|
 33972|Nandini Layout Post, 2nd Main, War No. 12|jai Maruthi Nagar|560096|Jai Maruthi Nagar Bus Stop||Rose Colour Building||80 A|30608|30609|
 33974|I.S.E.C Main Road|Nagarabhavi Village|560072|B.B.M.P. Office Building|Near Nagarbhavi Bus Stop|Cream Colour Building|||30643|30644|
 33847|3rd Cross, Kateerava Nagar, Nandini Layout|Jaragabande|560096|Behind Nandini Layout Bus Stop|Behin|White Colour Building||401, 501, 500, 600|30589|30590|
 33858|Kamakshipalya Main Road, 1st Main Road|Karekallu|560079|Near Kamakshipalya Bus Stop|Next Sri Manjunath Cycle Shop|Home Style||243, 244, 245, 248|30638|30639|
 33860|Manasa Nagara, 3rd Main Road, 2nd Cross, Nagarabhavi 1st Stage|Nagarabhavi|560072|Near Nagarabhavi Bus Stop||Inside G.K.H.P.S Nagarabhavi|Pista Colour Building||30640|30642|
 30484|17th Main, Narasimha Complex|Swatantra Yodha Nagar|560058|Near Swatantra Yodha Nagar Bus Stop||Pista Colour Building||401, 501, 600, 500|30610|30611|
 30502|1st Cross, S.R.S Road|Pennya (S.R.S)|560056|Near S.R.S Bus Stop|Next Ganapathi Temple|Gym Centre Building|Cream Colour Building||30571|30572|
 30512|No. 90, Slum Area, W - 38|Goraguntepalya|560022|Near Goraguntepalya Bus Stop|Next B.B.M.P Office|Cream Colour Building||501, 401, 600, 500|30583|30584|
 33541|Sumanahalli, 2nd Cross, Sumanahalli Main Road|Sajjepalya||Near Sumanahalli Bus Stop|Opposite Muneshwara Temple|Cream Colour Compound|Cream Colour Building|245, 248, 243, 244|30630|30631|
 30469|Bramma Devara Matada Road, Ward No 70|Annapurneshwari Nagar|560068|Near Kempegowda Layout Bus Stop||White Colour Building||401, 501|30624|30625|
 30295|Nandini Layout Post, Ring Road, 1st Main Road, 2nd Block|Jai Bhuvaneshwari Nagar|560096|Behind Nandini Layout Bus Stop||Inside G.K.H.P.S Kulinagar||500, 401, 501|30601|30603|
 30268|Kanteerava Studio Main Road, 2nd Main, 2nd Cross, Krishananda Nagar, Nandini Layout Post, N-1|Jaragabande|560096|Near Jaragabande Bus Stop||Cream Colour Building||252 F|30585|30586|
 30231|3rd Main Road, Kempegowda Layout|Laggere|560058|Near Kempegowda Layout Bus Stop|Next Sri Bayalu Muneshwara Temple|Cream Colour Building||401, 501, 500, 600|30528|30529|
 30177|8th Cross, Basappa Katte|Rajgopal Nagar|560058|Near Laggere Bus Stop|Opposite Sri Basaveshwara Condiments|White Colour Compound|White Colour Building|251, 252|30618|30619|
 30226|K.S.B. Quarters, Nandini Layout Post|Sanjaygandhi Nagar|560096|Behind Sanjay Gandhi Nagar Bus Stop|Sri Muthu Mariyamma Temple|Cream Colour Building||251, 252|30593|30594|
 30174|Magadi Main Road, 1st Main Road, 1st Cross|Kamakshipalya|560079|Near Kamakshipalya Bus Stop||Cream Colour Compound|Cream Colour Compound|243, 244, 245, 248|30634|30635|
 29634|Ramabhavi Colony, Jalahalli Post, M.E.S Road,Ambedkar Sangh, 5th Main road|Jalahalli|560013|Near Bahubali Bus Stop|Behind Muneshwara Temple|Cream Colour Building||270 C|30579|30580|
 29646|2nd Main Road, 4th Cross|Laggere|560058|Near Laggere Bus Stop|Opposite Govt. Hospital|White Colour Building|Inside G.K.M.P.S Laggere|401, 501, 600, 500|30612|30613|
 29638|Ravi Layout, Nandini Layout, 34th Cross, 35th Main|Jai Maruthi Nagar|560096|Near Ravi Layout Bus Stop|Behind Parvatha Anajaneya Temple|Gown Style||80 K|30606|30607|
 29630|K.S Road, 3rd Cross|Jalahalli|560013|Near Bahubali Bus Stop|Behind Water Tank|Cream Colour Building|Inside Samudaya Bhavan|270 C|30573|30574|
 29617|K.S.B. Quarters, Nandini Layout Post|Sanjaygandhi Nagar|560096|Behind Sanjay Gandhi Nagar Bus Stop|Sri Muthu Mariyamma Temple|Cream Colour Building||251, 252|30593|30594|
 29622|18th Main, Nandini Layout, N-1|Dheenabandu Nagar|560096|Near Jaragabande Bus Stop|Opposite Loods High School|Pista Colour Building||252 F|30587|30588|
 29626|1st Main, 7th Cross, Rushanbhavathi Nagar, Kamakshipalya|Sannakkibayalu||Near Sumanahalli Bus Stop|Opposite Sri Mahalakshmi Super Market|Gown Style||245, 248, 243, 244|30632|30633|
 29610|Nandini Layout Post, Ring Road, 1st Main Road, 2nd Block|Jai Bhuvaneshwari nagar|560096|Behind Nandini Layout Bus Stop||Inside G.K.H.P.S Kulinagar||500, 401, 501|30602|30603|
 31089|Railway Parlel Road, Vijayanagar 2nd Stage, Bnagalore|R.P.C. Layout|560040|Beside Maramm Temple|Opposite Aswath Katte And Vinayaka Swamy Temple|Light Colour Building And Blue Colour Door|Light Brown Colour Compound And Blue Colour Gate|87C|40099|40100|
 34019|10th main,1st Block Koramangala Vivek Nagar Post|Rajendra Nagar|560047|Near Pass Port Bus Stop|GTLPS Koramangala In Side|School In Side||201,G3|30411|30412|
 33634|Bhavani Nagar Slum, Gavipuram, Kempegowda Nagar|Sanyasi Kuntte|560019|Behind Gavipuram Police Station|Near Ramakrishna Ashrama Bus Stop|No Painted Building||60,210,45,36|30522|30523|
 33454|Deve Gowda Circle, Bage Gowda Layout|B.S.K 3rd Stage|560085|Near Veerabhadra Nagar Bus Stop||Pink Colour Building||430|30518|30519|
 33460|# 1, A Street, Vivek Nagar Post|Jai Raj Nagar|560047|Near Austin Town Bus Stop|Opp St.Mary's Capel Church|Pink Colour Building||140143|30502|30503|
 33463|1st Main Road, Subramanyapura Post|Chikka Gowdana Palya|560061|Near Prarthana School Bus Stop|Behind Ganapathi Temple|Blue Colour Building||210J|30520|30521|
 31159|1st Cross, Hosakerehalli Main Road|B.S.K 3rd Stage|560085|Near RVS College Bus Stop||Pink Colour Building||43D|30516|30517|
 31482|Mahalingeshwara Layout, 6th Cross, Hosur Road|Chikka Laxmi Layout|560030|Near Christ College Bus Stop||Cream Colour Building|Compound|600171|30481|30482|
 31487|Sarjapura Main Road, Agara Post|Agara|560102|Behind Agara Bus Stop|Opposite Sri Abhaya Anjaneya Temple|GKHPS Agara Inside|Cream Colour Building|500342|30492|30493|
 31119|17th D Main Road,6th G Cross|Koramangal|560034|In Side Nartman Vetenary Hospital|Near Koramangala Deport|Red Colour Building||171,201,G3|30389|30390|
 31103|John Bull Street,1st main Road,Rudrappa Garden|P.K.R Nagar|560047|Near Vannarpet Bus Stop|Behind Boba Devamma Temple|Corporation School In Side|Cream Colour Building|201,G3|30423|30424|
 31059|Koramangala 2nd Stage,7th Cross,7th Main Road,Vivek Nagar Post"|Rajendra Nagar|560047|Near Pass Port Bus Stop|Adi Parashakthi Temple|Parashakthi Temple In Side Compound||201,G3|30409|30410|
 31083|19th A Cross,Vivek Nagar Post|Ejipura|560047|Near  Ejipura Bus Stop|Behind Rama Mandir Temple|Home Style 3rd Floor||140E|30435|30436|
 31055|Koramangala 2nd Stage,7th Cross,7th Main Road,Vivek Nagar Post"|Rajendra Nagar|560047|Near Pass Port Bus Stop|Behind Mariyamma Temple|Pistha Colour Building||201,G3|30405|30406|
 31058|13th Cross,4th Main Road,Koramangala 2nd Stage|Rajendra Nagar|560047|Near Pass Port Bus Stop|Next Madrasa E Rehmania|GUHPS Rajendra Nagar In Side||201,G3|30401|30402|
 31053|Hosur Road, Madiwala Post|Roopena Agrahara|560068|Near Roopena Agrahara Bus Stop|Next Sri KBT Store|GKHPS Roopena Agrahara Inside (Adied School)|White Colour Building||30500|30501|
 30639|1stCross,5th Main Road,Koramangala|L N Nagar|560034|Near Pass Port Bus Stop|Next Mariyamma Temple|White Colour Building||201,G3|30391|30392|
 30631|1st Main Road,2nd Cross,Koramanagala,Vivek Nagar Post|Srinivagilu|560047|Near Srinivagilu  Bus Stop|Behind Nice look Interiors|Cream Colour Building||140A,|30441|30442|
 30593|Koramangala 2nd Stage,1st Cross,1st Main Road,Vivek Nagar Post"|Shastri Nagar|560047|Near Pass Port Bus Stop|Sri M Chandraya Memorial Community Centre|White Colour Building||201,G3|30399|30340|
 30629|Laxmi Temple Road,Koramangala 8th Block,Namjappa Reddy Layout|Koramangal|560095|Near Pass Post Bus Stop|GKMPS Koramangala In Side|Cream Colour Building||201,G3|30413|30414|
 30534|Bhavani Nagar Slum, gavipuram, Kempegowda Nagar|Sanyasi Kunte|560019|Near Rama Krishna Ashram Bus Stop|Behind Gavipuram Police Station|No Painted Building||60,210,45,36|30524|30523|
 30588|1st Main road,Koramangala Huts,Vivek Nagar post|L N Nagar|560047|Near Pass Port Bus Stop|Next Om Shakthi Temple|Pistha Colour Building||201,G3|30395|30396|
 30471|Vivek Nagar Post,80 Feet Road|E.W.S Querters|560047|Near Ravi Tent Bus Stop & Pass Port Bus Stop||Sheet Home||201,G3|30417|30418|
 30532|Jana Shakthi Nagar, 1st Main Road, 3rd Cross|B.S.K 3rd Stage|560085|Near RVS College Bus Stop|Behind Temple|Cream Colour Building||43D|30514|30515|
 30373|1st Mai Road,17th Cross,Koramangala 3rd Stage|Ambedkar Nagar|560047|Near Pass Port Bus Stop|Opp Tax Office|Cream Colour Sheet Building||201,G3|30397|30398|
 33842|Kanakapura Main Road, Post Office Road|Yelachenahalli|560078|Below Post Office|Below BBMP Office|||211, 212, 213, 214, 215|20158|20159|
 33837|2nd A Cross, 8th Main Road, 2nd Stage, Kumarswami Layout|Chandranagar|560078|In Side Shaneshwara Temple|Near Om Shakthi Temple|||210 X|20160|20161|
 33831|Kanakapura Main Road, Talaghatta Pura Post, Uttarahalli Hobli, Bangalore South|Thippasandra|560062|Opp Big Water Tank (Narayanapura 2nd Block)||||215X|20121|20122|
 33823|Konanakunte Post, Uttarahalli Hobli, Bangalore South - 3|Konanakunte|560062|Behind Konanakunte Post Office|Near Konanakunte G.K.H.P.S|||215|20150|20151|
 33804|Rotary Water Tank,Kottanuru Dinne,JP Nagar 8th Phase|Kottanuru Dinne|560078|Near BWSSB Water Tank|Rotary Water Tank|Bellow Rotary Water Tank|White Colour Building With No Compound|215C|14299|14300|
 33801|Bannerghatta Road, Gottigere Post, Bangalore South - 3|Kembattahalli|560083|Near Kembattahalli G.K.H.P.S|Near Kembattahalli Lake|||367 B|20143|20144|
 33798|Kanakapura Main Road|Jaraganahalli|560078|Inside Compound G.K.M.P.S Jaraganahalli|Beside Trident Hyundi Service & Opposite Jaraganahalli Bus Stop|infront Play Ground||211, 212, 213, 214, 215|20162|20163|
 33790|Mahatma Gandhi Nagar, Avalahalli BDA Layout, JP Nagar, 9th Phaser, Anjanpura Post|Avalahalli BDA Quarters|560062|Backside Masjid|Infront Auto Stand|||215B|20125|20126|
 33781|GKHPS,PUTTENAHALLI  Main road,JP Nagar 7th Phase|PUTTENAHALLI|560076|Inside GKHPS||Compound With Play Ground|Near Lakshmi Temple|215H|14297|14298|
 33773|Amruth Nagar Main Road, Anjanpura Post, Uttarahalli Hobli, Bangalore South|Anjanapura|560062|Left Side BBMP Office|Left Side Post Office|||215,215D|20137|20138|
 33768|Anjanapura Main Road, Anjanpura Post, Uttarahalli Hobli, Bangalore South|Avalahalli|560062|Near Big Masjid||||215A,215B|20127|20128|
 31091|Vivers Colony,Gottigere Post,1st Main,Bannerghatta Road|Gottigere Colony|560083||Bannerghatta Road|Inside GHPS Compound||365P,365E,366C|14310|14311|
 31064|Pillegana Halli,Bannerghatta Road,Bangalore|Pillegana Halli|560083||Viewers Colony Nic Road Bridge|Cream Colour Building With Out Compound||367F,365|14308|13309|
 31062|Gottigere Post,Bannerghatta Road|Doddakamana Halli|560083|Next Doddakamana Halli Bus Stop|Next to Anjaneya Temple|in Compound Of GKPS Doddakamana Halli||369E|14321|14322|
 30789|1st main Road,1st Cross Hulimav,Bannerghatta Road|Hulimav|560076|Beside Water Tank|Next to Venkateshwara Bekari|Inside Normal House|No Compound,Paly Ground|369|14335|14336|
 30519|Anjanapura Main Road, Anjanpura Post|Avalahalli 1st Block|560062|Inside GKHPS|Opp Munawara Masjid|Infront Borewell||215|20131|20132|
 30516|Anjanapura Main Road, Anjanpura Post, Uttarahalli Hobli, Bangalore South|Avalahalli|560062|Near Munawara Masjid||Anganwadi 1st Floor||215A,215B|20135|20136|
 30464|Konanakunte Post, Uttarahalli Hobli, Bangalore South - 3|Chunchaghatta|560062|In Side Chunchaghatta G.K.H.P.S||||215 F|20152|20153|
 30459|Chunchaghatta Main Road, Konanakunte Post, Uttarahalli Hobli, Bangalore South - 3|Beereshwari Nagar|560062|Opp Chunchaghatta Lake||||215 F|20156|20157|
 30406|Kothanur Government Higher Primary School|Kothanur|560076|||Inside GKHPS|Behind Jagadamba Renuka Ellamma|215A|14295|14296|
 30405|Harinagar Cross,Kothnur Main Road|Harinagar|560062|Right Off Sri Beereashwara Swamy Temple|Next To Sri Nmihamba Granites|White Colour Compound Hallow Bolck Building||215A|14291|14292|
 30382|Bannerghatta Road,Bangalore|Kalena|560076|Bannerghatta Main Road|Behind Immaculatc Heart O f Mary's Church|Small Compound With No Gate||278|14329||
 30377|Bannerghatta Road,Bangalore|Gottigere|560083|Opp To Rammanohar Lohio College Of Law|Opp to BBMP Office|Compound With Play Ground|Compound Of GHPS|278|14328||
 34027|1st Main Road,Jagadisnagar Main road,New Thippasandra Post,Bangalore|Nellurpuram|560075|Compound Inside G K L P S Nellurpuram|Compound Inside B B M P Office|Yellow Colour Building & Blue Colour doors|White Colour Compound & Gren Colour Gate||40203|40204|
 31023|Bytarayanapura, Sahakara Nagar Post,|Sanjeevini Nagar|560092|Kodigehalli Main Road||Inside G.K.M.P.S Sanjeevini Nagar|White Colour Compound|288|10317|10318|
 34032|HAL Post, Shastri Nagar Main Road|Annasandrapalya|560017|Opposite Annasandrapalya Bus Stop|Behind Srirama Temple|Inside G.K.L.P.S Annasandra|Cream Colour Building|333 C, 330 C, 335, 411|30706|30707|
 31342|5th main Road,1st Cross,Ambedkar Nagar,New Thippasandra Poat,Bangalore|Jagadishanagar|560075|Bisde B E M L hospital|Near Jagadishanagar Bus Stop|Light Brown Colour Building|Blue Colour Door|314N,314E|40193|40194|
 31355|Yamaluru Post,Bangalore|Challaghatta|560037|Compound Inside G K L P S Challaghatta|Near Shiva Temple & Near Challaghatta Bus Stop|Pink Colour Building & Green Colour Door|Pink Colour Building  & Infront Trees|334B,334C,400F|40165|40166|
 31361|N A L Road,8th Cross Nanjareddy Colony,H A L Post,Bangalore|Murugeshpalya|560017|Compound Inside G K L P S  Murugeshpalya|Biside Navagraha Temple & Ashwath katte|Yellow colour Building & Blue Colour Door|Stone Compound & Green Colour Gate|329330|40169|40170|
 33458|A K colony,4th main Road Dommaluru Post,Bnagalore|Dommaluru|560071|opp Om Shakihi Temple|Opp Ashwath Katte|Yellow colour Building & Yellow colour Door|Yellow colour Compound|329330|40147|40148|
 30954|Yemalur Post, Yemalur Main Road, Samudaya Bhavan|Yemalur|560037|Near Yemalur Bus Stop|Behind Maduramma Temple|Cream Colour Building|Brown Colour Door|336 A, 336 B, 336 C|30714|30715|
 30958|HAL Post, Shastri Nagar Main Road|Annasandrapalya|560017|Opposite Annasandrapalya Bus Stop|Behind Srirama Temple|Inside G.K.L.P.S Annasandra|Cream Colour Building|333 C, 330 C, 335, 411|30706|30707|
 30960|16th A Main Road,H A L 2nd Stage,Bangalore|Babasaheb Colony|560008|Beside Corporatin Ward Office|Near K E B Office|Green Colour Building & Blue colour Door|Light Brown Colour Compound & No Gate|132,301,301G,301M|40141|40142|
 30963|16th A Main Road,H A L 2nd Stage,Bangalore|Babasaheb Colony|560008|Beside Corporatin Ward Office|Near K E B Office|Green Colour Building & Blue colour Door|Blue Colour Door & No Gate|132,301,301G,301M|40139|40140|
 30967|Yemalur Post, Yemalur Main Road, Samudaya Bhavan|Yemalur|560037|Opposite Yemalur Bus Stop||Yemalur Post Office Building|Cream Colour Building|336 A, 336 B, 336 C|30710|30711|
 30968|1st Cross,1st main Road,H A L Colony,Indiranagar 1 St Stage,Bangalore|Binnamangala|560038|Compound Inside G K H P S Binnamangala|Opp Balamuri Vinayaka Temple|Yellow colour Building & Blue colour Door|Yellow colour Building & Blue colour Gate||40131|40132|
 30970|1stMain Road,New thippasandra post,bangalore|MALLESHANAPALYA|56000075|Near Jalakanteshwara temple & Infront Pillekamma Temple|Opp Ashwath Katta|Yellow Colour Building|Blue Colour doors|314|40195|40196|
 30972|Baba Lane, Kerala Masjid Road, Dooravani Nagar Post||560016|Near Railway Station Bus Stop||Cream Colour Building|Cream Colour Compound|500, 501, 504|30696|30697|
 30675|Churcha Street,New Thippasandra Post,Bangalore|Nellurpuram|560075|Near Salem House Of Prayer|Near G T E L P s Nellurpuram & Near Rama Temple|Yellow Colour Building|1st floor Anganwadi kendra||40207|40208|
 30948|yemalur Post, 1st Cross|Kempabapura|560037|Behind Kempapura Bus Stop|Opposite Someshwara Temple|Cream Colour Building|Inside G.K.L.P.S Kempapura|336 A|30716|30717|
 30949|yamaluru Poat,Bangalore|Nagasandra|560077|Compound Inside G K L P S Beluru Nagasandra|Near Chowaeshwari Temple & Near  Beluru Nagasandra Bus Stop|Pink Colour Building & Green Colour Door & Pink colour Compound|1st floor Anganwadi kendra|334B,334C,400F|40161|40162|
 30952|11st cross,10th main road,Sector 11,H A L 3rd stage,Bangalore|JEEVANBHIMANAGAR|560075|Inside g K M P S JEEVANBHIMANAGAR|Behind JEEVANBHIMANAGAR Police Station|Pink Colour Building & Pink Colour Building|Stone Compound & Blue Colour Gate|13,139,201,201G,201M|40218|40219|
 30657|1st cross,Old Airport road,H A L Post,Bangalore|Shreeramnagar|560017|Bisd Shiva Temple||Yellow colour Building & White Colode Door|Sheet Building|329330|40155|40156|
 30661|1st cross Ambedkarnagar,B D a Slum,Old Byappanahalli, M s Nagar Post,bangalore|G.BYAPPANAHALLI  2|560033|Near Fair Station|Near I P P Hospital|Yellow Colour Building & Brown Colour Door|Sheet Building|8415123|40181|40182|
 30664|H A L Main Road,Shanth Kumar Circle,Bangalore|kodhalli|560008|Compound Inside G K M P S kodhalli|Near Venugopal Swamy Temple & Ashwath Katte|Green & Orange Clour Buiding & Blue Colour door|Yellow colour Building & Black colour gate|329330|40145|40146|
 30670|Churcha Street,New Thippasandra Post,Bangalore|Nellurpuram|560075|Near Salem House Of Prayer|Near G T E L P s Nellurpuram & Near Rama Temple|Yellow Colour Building|Blue Colour doors||40209|40210|
 30654|Old airport Road,Venugopal swamy tempale street,2nd cross H A L post Bangalore|Konenaagrahara|560017|Building Inside G K H P S Konenaagrahara|Beside  Venugopal swamy tempale Near vajreshwari talkis|Yellow Colour Building|Blue colore Gate|329330|40153|40154|
 30653|1st cross Ambedkarnagar,B D a Slum,Old Byappanahalli, M s Nagar Post,bangalore|G.BYAPPANAHALLI 1|560033|Near I P P Hospital|Near Fair Station|Yellow Colour Building & Brown Colour Door|Sheet Building|8415123|40179|40180|
 30648|1st Main Road, C.V. Raman Nagar Post|Siddguntepalya|560093|Near LRD Bus Stop|Opposite Ganesh Temple|Inside G.K.L.P.S Siddaguntepalya|Cream Colour Building|314 B|30702|30703|
 30636|H A L Post,Bnagalore|Reddypaly|560017|Bside Ashwath katta|Opp Mumeshwara Swamy Temple|Yellow Colour Building|Brown Colour Door||40213|40214|
 30640|1st Cross,New Thippasandra Post,Jeevanbhima Nagar,Bnagalore|Sudhamanagar 2|560075|Beside Jesus Statue|Near G K L P S Sudhamanagar 2|Pink Colour Building & Brown Colour Door|Sheet Building|139201|40173|40174|
 30646|4th cross,New Thippasandra post,Jeevanbhima Nagar,Bangalore|Sudhamanagar|560075|Bsidemariyamma temple|Near G K L P S Sudhamanagar 2|ligth pink Colour Building & Green Colour Door|Ligth Pink Colour Compound & Black Colour Gate|132,201,201g,301M|40175|40176|
 30404|Old Madras Road, Dooravani Nagar Post||560016|Near Benniganahalli Bus Stop|Behind Nyayabele Anganwadi|Godown Style|Blue Colour Shetter||30692|30693|
 30407|F.C. Road, Dooravaninagar Post|Jyothipura|560016|Near Tin Factory Bus Stop|Behind Shani Mahathma Temple|Pista Colour Building|Brown Colour Door|500, 501, 504|30694|30695|
 34094|Sahakara Nagar Post, Kodigenahalli Main Road|Maruthi Nagar|560092|Near Maruthi Nagar Bus Stop||Cream Colour Building & No Play Ground|No Compound & Blue Water Tank|288D,288H|10310|10311|
 33902|2nd Cross, Janatha Colony, HAF Force|Hebbala Kempapura|560024|Near Anjaneya Temple||No Compound, No Playground|Cream Colour Building|287 C, 287 G, 287 S|10324|10326|
 31430|Kodige Palya, Vidyaranyapura Post, Thindlu Main Road|Kempegowda Nagar|560097|Tennis Court Bus Stop Main Road|Kempegowda Nagar Ashwath Katte Opposite|No Compound & No Play Ground||288,314F|10302|10303|
 31303|R.T.Nagar Post|Vishwanatha Nagana Halli|560032|Ashwath Katte|Opp Manju Bar & Vishwanatha Nagana Halli Bus Stop|Gowdan||287D|10331|10332|
 31300|No. 7, 3rd Main Road, Nagamma Layout(Chinnappa Layout), R.T.Nagar Post, Bangalore|K.B. Sandra|560032|Near Masjid-E-Thoor|Near G.K.L.P.S. Masjid-E-Thoor|Green & White Colour Building|Blue Colour Shutter Door|111, 111 E,112, 114, 176, 180|40507|40508|
 31299|2nd Cross|Kodigehalli|560092|Near Kodigehalli Bus Stop|Cream Colour Building|No Play Ground||288D,314F|10304|10305|
 31298|3rd Cross, Kuppaswamy Garden, Hebbal Post, Bangalore|Shakti Nagar|560024|Beside Kaliyamma Temple|Beside Mariyamma Temple|White Colour Building|Orange Colour Door||40501|40502|
 31296|Hennur to Bagalur Main Road, Kothanur Post, K.R.Puram Hobli, Bangalore|Geddalahalli|560077|Beside G.K.L.P.S Geddalahalli|Beside Cremation Ground|Yellow Colour Building & Brown Colour Building|Stone Compound|296 A, 296 B, 296 C, 296 D|20690|20691|
 31293|Siddartha Layout, R.T.Nagar Post, Bangalore|K.B. Sandra|560032|Beside Veternary Hospital|Near K.B. Sandra Bus Stop|Yellow Colour Building|Brown Colour Door|111, 111 E,112, 114, 176, 180|40505|40506|
 31291||Kodigehalli|560092|Nandini Milk Dairy|Near Kodigehalli GKMPS|No Compound & Small Play Ground||288D,288H|10308|10309|
 31287|Siddartha Layout, R.T. Nagar Post, Bangalore|K.B. Sandra|560032|Beside Veternary Hospital|Near K.B. Bus Stand|Yellow Colour Building|Brown Colour Door|111, 111 E,112, 114, 176, 180|40503|40504|
 31278|Gramtanan Arabic College Post, Bangalore|Shampura|5600045|Opposite Doddamma Devi Temple|Near Shampura Bus Stop|White & Yellow Colour Building|Sheet Building & Brown Colour Door|290 K|40509|40510|
 31015|Kodigehalli Main Road, 5th Cross, Sahakara Nagar Post|Sanjeevini Nagar|560092|Opposite Ashwath Katte Road||White Colour Sheet Building, Home Style|No Playground, No Compound|288|10321|10322|
 30584|Devanahalli Main Road, Hebbal Post|Hebbal|560024|Inside G.K.M.P.S Compound|Beside Hebbal Police Station|Yellow Colour Building & Blue Colour Door|Yellow Colour Compound & Blue Colour Gate|284, 287, 289, 298 M|40497|40498|
 31005|Bytarayanapura, Sahakara Nagar Post,|Sanjeevini Nagar|560092|||Inside G.K.M.P.S Sanjeevini Nagar|White Colour Compound|288|10315|10316|
 34047|Mysore Raod|Ananda puram|560002|Near Vinya Theatre Bus Stop||White Colour Biliding||56,155,T4|30319|30322|
 31473|7th Cross,Mysore road||560018|Near Vinya Theatre Bus Stop|Behind IPP (Arogya Kendra)|Cream Colour Building|Home Style|155,T4,56|30341|30342|
 34045|Cottenpet Main Road,Peer Bounderi|Bhakshi Garden|560053|Near Super Talkies Bus Stop|Behind Govt Ganapathi School|White Colour Building||234255|30351|30352|
 31472|Mysore Road,3rd Cross,1st Main Road|Anjanappa Garden|560018|Near Vinya Theatre Bus Stop|Behind BBMP Office|White Colour Building||155,T4,56|30347|30348|
 31470|8th Cross,Mysore Road|Flower Garden|560018|Near vinayaka theatre Bus Stop|Behind IPP (Arogya Kendra)|Home Style||155,T4,56|30339|30340|
 31471|3rd Cross,Dr Tcm Royan Road|SIDDARATHANAGARA|560053|Near Vinya Theatre Bus Stop Church Stop|Near S M Store|Orange Colour Sheet Building||155,T4,56|30336|30337|
